customer_id,first_name,last_name,age,email,state,annual_income,credit_score,account_balance,product_type,customer_segment,onboard_date,is_active,branch_id,source_system,created_at
CUST002435,Christina,Underwood,35,kristineprince@example.com,NY,60077,726,144119.97,CHECKING_SAVINGS,RETAIL,2022-11-10,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002436,Daniel,Watkins,18,deckerjustin@example.org,NY,90488,804,141823.38,PREMIUM,RETAIL,2021-01-12,0,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002437,Steven,Phelps,27,dawngraves@example.org,NY,27354,653,129954.39,CHECKING,RETAIL,2021-11-10,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002438,Tyler,Walker,31,antonio52@example.net,NY,56069,534,51055.61,SAVINGS,AFFLUENT,2018-04-06,0,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002439,Thomas,Chavez,26,kelly66@example.org,TX,123440,615,100332.79,PREMIUM,AFFLUENT,2020-03-27,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002440,Laura,Boone,59,jason72@example.net,NY,60669,545,76995.72,CHECKING,RETAIL,2016-11-08,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002441,Eric,Miller,50,hernandezwhitney@example.org,IL,45679,653,77860.16,CHECKING_SAVINGS,AFFLUENT,2017-04-14,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002442,Edward,Jones,45,gwendolyn93@example.net,TX,65171,746,101084.3,CHECKING_SAVINGS,RETAIL,2019-12-06,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002443,Timothy,Ortiz,58,sharon37@example.net,NY,62622,579,35898.68,SAVINGS,RETAIL,2021-01-15,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002444,Arthur,Moore,35,michaelwilliams@example.com,NY,286596,747,88109.52,CHECKING,AFFLUENT,2018-10-10,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002445,Perry,Hess,75,zbarrett@example.net,TX,113239,709,14276.78,PREMIUM,MASS_MARKET,2022-12-08,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002446,Michelle,Cole,46,julie65@example.net,IL,47956,550,7344.72,SAVINGS,RETAIL,2016-07-22,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002447,Miranda,White,42,stephanieperry@example.com,FL,101357,642,32595.66,PREMIUM,MASS_MARKET,2020-06-30,0,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002448,Nancy,Cook,47,hensonjohn@example.net,FL,81711,617,128236.55,CHECKING,RETAIL,2023-08-04,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002449,Tyler,Ramirez,35,jenniferbutler@example.org,FL,26615,624,14386.64,PREMIUM,MASS_MARKET,2023-12-03,1,BR001,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002450,Crystal,Dawson,23,matthew17@example.net,CA,28559,803,31384.66,CHECKING,RETAIL,2016-10-25,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002451,James,Hernandez,29,alyssa89@example.net,TX,52885,649,82506.09,CHECKING,RETAIL,2021-06-02,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002452,Sara,Gonzalez,58,gibsonjennifer@example.net,FL,107656,759,39656.68,CHECKING_SAVINGS,MASS_MARKET,2017-01-13,0,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002453,Kelly,Shea,46,vwilliams@example.org,TX,42674,594,132353.96,SAVINGS,AFFLUENT,2021-04-05,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002454,Richard,Sims,69,wellsnatalie@example.com,CA,31076,743,132894.0,CHECKING,AFFLUENT,2016-03-16,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002455,Robin,Lynch,56,sandradavenport@example.org,IL,35130,773,43096.74,CHECKING_SAVINGS,RETAIL,2018-12-08,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002456,Shannon,Evans,52,montoyaelizabeth@example.net,NY,138244,652,125725.98,SAVINGS,AFFLUENT,2018-04-24,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002457,Jonathan,Baker,23,billycrane@example.com,CA,36196,706,141245.86,SAVINGS,RETAIL,2019-02-01,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002458,John,Smith,42,benjaminleah@example.com,NY,38713,537,62798.52,CHECKING,AFFLUENT,2015-08-15,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002459,Amanda,Lam,48,usmith@example.net,NY,160076,727,19594.86,PREMIUM,MASS_MARKET,2015-09-24,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002460,Kristin,Mack,50,crawfordbetty@example.net,TX,69110,721,116724.96,CHECKING_SAVINGS,RETAIL,2023-05-18,0,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002461,Donna,Roberts,55,wyattsara@example.com,FL,62144,664,144946.55,CHECKING,MASS_MARKET,2016-08-19,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:16
CUST002462,Ann,Murphy,30,alexisjordan@example.com,FL,42218,715,117067.98,CHECKING,RETAIL,2018-04-13,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002463,Deborah,Potts,37,garciasarah@example.net,IL,59195,725,132752.11,CHECKING_SAVINGS,AFFLUENT,2021-10-08,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002464,Jonathan,Sandoval,53,robert63@example.net,TX,105839,696,58003.99,PREMIUM,RETAIL,2020-06-13,0,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002465,Frank,Davis,23,kyle88@example.net,TX,39852,693,142922.73,SAVINGS,AFFLUENT,2020-10-17,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002466,Casey,Mcgrath,18,farrellaaron@example.org,IL,112780,701,82588.68,PREMIUM,MASS_MARKET,2016-11-06,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002467,Cameron,Townsend,47,tammy17@example.com,FL,111225,639,114481.49,SAVINGS,MASS_MARKET,2018-08-03,0,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002468,David,Miranda,50,edixon@example.net,NY,45893,675,112474.54,CHECKING,RETAIL,2019-02-13,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002469,Christina,Floyd,31,kristina52@example.com,TX,133167,659,119092.32,PREMIUM,RETAIL,2020-10-29,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002470,Lindsay,Gardner,51,jessica91@example.org,IL,25000,784,110525.05,SAVINGS,AFFLUENT,2015-10-14,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002471,Francis,Peterson,56,timothymiddleton@example.net,NY,51972,671,92214.83,CHECKING,RETAIL,2016-09-28,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002472,Michael,Peterson,47,bsparks@example.org,TX,193546,548,90891.74,CHECKING,MASS_MARKET,2021-04-07,0,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002473,Lindsay,Parsons,52,mlewis@example.net,TX,28368,688,120512.65,CHECKING_SAVINGS,MASS_MARKET,2018-02-03,0,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002474,Dana,Ayala,38,cherryjulie@example.net,FL,37911,689,148784.93,SAVINGS,AFFLUENT,2022-02-27,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002475,Sarah,Norman,26,phughes@example.com,FL,90899,546,130450.04,CHECKING_SAVINGS,MASS_MARKET,2022-10-05,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002476,James,Williams,49,klopez@example.com,NY,40298,596,21862.64,CHECKING_SAVINGS,MASS_MARKET,2021-07-14,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002477,Andre,Beck,44,deborah60@example.com,CA,25000,693,22125.08,CHECKING,AFFLUENT,2015-05-13,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002478,Michelle,Miller,22,wheeleranna@example.org,IL,64651,616,92855.66,SAVINGS,RETAIL,2018-03-28,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002479,Brittany,Kennedy,35,david05@example.org,CA,58475,628,44235.31,SAVINGS,AFFLUENT,2021-11-16,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002480,Larry,Short,41,benjamin10@example.com,FL,25000,740,93370.46,CHECKING,MASS_MARKET,2023-01-17,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002481,Elizabeth,Murillo,66,lisa24@example.com,TX,261797,697,68631.51,PREMIUM,RETAIL,2022-07-09,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002482,Melissa,Zavala,53,charles44@example.com,NY,25000,810,84292.78,SAVINGS,MASS_MARKET,2018-10-01,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002483,Andrew,Zavala,52,jack12@example.net,IL,36667,788,136188.22,SAVINGS,MASS_MARKET,2017-05-10,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002484,Carrie,York,38,daniel45@example.com,TX,37241,728,125412.09,CHECKING_SAVINGS,RETAIL,2020-11-11,0,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002485,Pamela,White,27,brandimiller@example.org,TX,90488,605,147241.55,PREMIUM,AFFLUENT,2015-07-06,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002486,Joshua,Skinner,27,cainana@example.net,FL,28401,750,88617.77,CHECKING_SAVINGS,MASS_MARKET,2017-06-30,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002487,Monica,Payne,33,craig60@example.com,TX,25000,641,117561.77,PREMIUM,MASS_MARKET,2021-06-08,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002488,Samantha,Fisher,41,joseph02@example.org,TX,25000,597,138526.87,SAVINGS,RETAIL,2023-03-14,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002489,Clinton,Duffy,71,rodriguezthomas@example.com,CA,29250,664,114997.0,CHECKING_SAVINGS,MASS_MARKET,2020-09-24,0,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002490,Lisa,Sullivan,36,bakerbrittany@example.net,TX,38070,739,37864.39,SAVINGS,AFFLUENT,2021-10-13,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002491,Patty,Wright,55,gary91@example.net,IL,40799,591,119462.91,CHECKING_SAVINGS,MASS_MARKET,2019-08-17,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002492,Lisa,Ruiz,59,garybernard@example.net,TX,46295,828,124896.24,SAVINGS,AFFLUENT,2018-10-22,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002493,William,Mayo,18,maldonadonancy@example.net,IL,55118,843,65193.8,PREMIUM,AFFLUENT,2016-01-25,0,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002494,Laura,Parsons,37,travisyoung@example.com,FL,42817,713,75634.51,CHECKING,RETAIL,2018-04-16,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002495,Jason,Estrada,34,mallorycarter@example.org,TX,40650,662,7282.63,CHECKING,AFFLUENT,2023-12-24,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002496,Richard,Garza,33,joseph91@example.net,NY,102468,726,12107.65,CHECKING,MASS_MARKET,2020-06-20,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002497,Robert,Wong,45,hsmith@example.com,CA,79629,668,129448.48,SAVINGS,MASS_MARKET,2022-07-17,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002498,Brittany,Francis,31,barbaraolsen@example.net,CA,34146,690,7639.85,CHECKING_SAVINGS,RETAIL,2019-10-05,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002499,David,Lambert,27,jenniferhall@example.org,FL,36309,648,66459.97,CHECKING_SAVINGS,AFFLUENT,2017-10-05,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002500,Julie,Simon,71,nanderson@example.com,CA,25000,675,108930.58,PREMIUM,MASS_MARKET,2017-03-18,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002501,Susan,Andrews,66,jennifergreer@example.org,TX,52738,750,83364.13,CHECKING,MASS_MARKET,2023-05-16,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002502,Robert,Peterson,43,uthomas@example.net,FL,32846,510,138471.2,SAVINGS,MASS_MARKET,2016-02-20,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002503,Kristen,Melton,44,tiffany68@example.net,TX,30780,625,59652.11,CHECKING_SAVINGS,RETAIL,2018-04-28,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002504,Joshua,Alvarado,35,jamiegomez@example.net,CA,139653,850,13469.11,SAVINGS,AFFLUENT,2021-02-01,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002505,Michele,Bates,45,rburns@example.com,CA,37091,595,51776.69,PREMIUM,RETAIL,2022-12-13,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002506,Brandon,Smith,48,ymoore@example.org,FL,142877,670,1695.14,SAVINGS,MASS_MARKET,2016-09-23,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002507,Kaitlin,Warren,18,robertkeith@example.org,TX,73279,768,57036.45,SAVINGS,AFFLUENT,2019-01-18,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002508,Justin,Thompson,19,kennedykathryn@example.org,NY,54496,726,19940.21,PREMIUM,MASS_MARKET,2020-11-13,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002509,Brenda,Bailey,40,shannonbarker@example.com,CA,30501,771,67178.65,CHECKING_SAVINGS,AFFLUENT,2019-07-03,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002510,Mary,Stuart,36,ethan37@example.org,CA,25000,526,129697.24,CHECKING_SAVINGS,RETAIL,2017-05-25,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002511,Andre,Young,59,jcruz@example.net,IL,70968,697,6545.89,CHECKING,AFFLUENT,2019-09-08,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002512,Dawn,Thomas,35,jennifer84@example.net,CA,35689,603,67815.62,CHECKING_SAVINGS,RETAIL,2021-10-11,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002513,Corey,Atkins,35,julie01@example.net,CA,25000,631,135765.91,PREMIUM,MASS_MARKET,2023-09-26,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002514,Susan,Rodriguez,37,johnny38@example.net,TX,70680,686,2200.63,SAVINGS,MASS_MARKET,2016-07-27,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002515,Autumn,Middleton,53,courtneymadden@example.org,IL,110137,774,124115.69,CHECKING,MASS_MARKET,2018-04-16,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002516,Edward,Smith,48,abradley@example.com,CA,49370,611,85920.72,CHECKING_SAVINGS,MASS_MARKET,2023-05-11,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002517,James,Rodriguez,52,jennifer64@example.net,IL,134302,717,65745.86,PREMIUM,RETAIL,2019-02-19,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002518,Linda,Willis,68,msantiago@example.net,CA,25000,597,81572.41,CHECKING_SAVINGS,AFFLUENT,2015-07-01,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002519,Anne,Davis,53,pweber@example.com,FL,57444,795,143969.13,CHECKING,AFFLUENT,2022-04-17,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002520,Brandon,Rogers,41,iblake@example.com,FL,29120,672,71800.36,CHECKING,AFFLUENT,2023-06-12,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002521,Trevor,Jordan,20,norrisdakota@example.org,IL,25000,767,117004.89,SAVINGS,RETAIL,2021-03-18,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002522,Jesse,Delacruz,54,stuartnichols@example.net,IL,60949,552,21630.06,SAVINGS,RETAIL,2018-10-23,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002523,Charles,Becker,36,ohiggins@example.net,CA,25000,784,13019.75,PREMIUM,MASS_MARKET,2021-03-24,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002524,Jason,Wood,33,scottsamantha@example.com,IL,25554,692,148332.12,CHECKING,MASS_MARKET,2019-07-05,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002525,David,Ramirez,33,forozco@example.com,TX,119401,631,78473.33,SAVINGS,RETAIL,2017-05-12,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002526,Sandra,Carr,22,trujillokylie@example.net,FL,25000,687,113268.96,CHECKING,MASS_MARKET,2019-07-27,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002527,Julie,Mays,34,bradleybarker@example.net,IL,25000,785,81324.46,CHECKING,RETAIL,2017-02-27,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002528,Gary,Todd,51,howetracy@example.org,NY,48197,799,119777.93,SAVINGS,MASS_MARKET,2022-05-15,0,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002529,Laura,Clay,51,davisbrandi@example.net,NY,29920,606,76153.45,CHECKING_SAVINGS,MASS_MARKET,2017-03-18,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002530,Joshua,Simmons,53,sarah78@example.net,NY,62181,703,126935.72,CHECKING,MASS_MARKET,2016-06-06,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002531,Frank,Rodgers,30,contrerasjames@example.org,IL,70598,629,76179.48,CHECKING,MASS_MARKET,2022-07-05,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002532,Jim,Williams,40,jamesclark@example.org,CA,116793,637,134289.89,PREMIUM,AFFLUENT,2021-08-23,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002533,Kenneth,Brown,19,iperez@example.org,CA,26068,769,4030.06,PREMIUM,AFFLUENT,2021-06-22,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002534,David,Barr,45,michaelsherman@example.com,TX,45373,649,107939.37,PREMIUM,AFFLUENT,2023-05-19,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002535,Mary,Reynolds,48,basserik@example.com,IL,29452,714,86231.47,PREMIUM,MASS_MARKET,2023-06-17,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002536,Adrian,Brooks,31,gabrielleorozco@example.org,CA,28606,639,48085.43,SAVINGS,AFFLUENT,2015-08-26,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002537,Christopher,Moore,36,hernandezdaniel@example.org,NY,47605,708,102266.25,CHECKING,AFFLUENT,2018-03-03,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002538,Holly,Martin,18,olivia29@example.net,NY,30194,658,7875.62,CHECKING_SAVINGS,RETAIL,2021-02-17,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002539,Donna,Lewis,63,ncoleman@example.com,FL,25642,703,109180.52,CHECKING_SAVINGS,MASS_MARKET,2022-10-08,1,BR001,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002540,Joshua,Green,62,sarayates@example.org,TX,25000,721,25271.16,SAVINGS,MASS_MARKET,2020-10-30,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002541,James,Phillips,30,lho@example.org,NY,36214,625,27465.15,PREMIUM,AFFLUENT,2021-09-14,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002542,Laura,Martinez,31,hallisabella@example.org,IL,250984,757,44195.17,SAVINGS,MASS_MARKET,2017-04-07,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002543,Ann,Foster,57,brianwhite@example.org,IL,65854,561,127026.79,PREMIUM,RETAIL,2018-04-24,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002544,Lauren,Allen,47,romerocatherine@example.org,TX,93317,621,51093.89,SAVINGS,AFFLUENT,2016-05-09,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002545,John,Tran,55,alicia14@example.com,CA,74802,838,80002.73,CHECKING_SAVINGS,MASS_MARKET,2023-03-23,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002546,Martin,Taylor,36,bradleyhenry@example.org,FL,25372,661,25235.13,SAVINGS,AFFLUENT,2018-10-09,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002547,Donald,Tyler,62,holmescolleen@example.org,NY,25000,524,79508.16,CHECKING_SAVINGS,RETAIL,2018-10-21,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002548,Robert,Schultz,43,rojasmarc@example.org,TX,37588,690,84034.03,PREMIUM,AFFLUENT,2021-03-23,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002549,Erin,Haney,55,anthony00@example.net,FL,35187,540,77888.35,PREMIUM,MASS_MARKET,2020-07-08,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002550,Hannah,Roy,70,millerfrederick@example.net,FL,26947,605,115973.19,CHECKING_SAVINGS,AFFLUENT,2018-10-25,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002551,Lindsey,Willis,57,wattstimothy@example.org,IL,38921,684,18084.67,CHECKING,RETAIL,2023-03-10,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002552,Scott,Shannon,48,brian90@example.net,TX,93915,663,29952.26,CHECKING_SAVINGS,MASS_MARKET,2019-01-06,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002553,Edward,Gomez,63,ychambers@example.net,TX,25000,750,125800.57,SAVINGS,AFFLUENT,2020-03-26,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002554,Debbie,Goodwin,30,erik82@example.net,FL,111676,701,16217.64,CHECKING_SAVINGS,RETAIL,2016-10-28,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002555,Elizabeth,Fernandez,32,travis12@example.org,NY,72962,761,92944.99,SAVINGS,AFFLUENT,2023-02-04,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002556,Madison,Roberts,50,edwardstaylor@example.net,TX,26428,651,35798.51,PREMIUM,AFFLUENT,2020-05-25,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002557,Ryan,Johnson,41,smithjose@example.org,NY,47822,749,142914.32,SAVINGS,MASS_MARKET,2016-11-08,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002558,Nicholas,Fields,18,wardzachary@example.net,TX,59909,666,5375.31,CHECKING_SAVINGS,RETAIL,2022-10-08,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002559,Edward,Gray,30,youngedward@example.com,TX,31398,672,104442.22,PREMIUM,MASS_MARKET,2016-01-09,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002560,William,Ewing,18,donna54@example.org,FL,32184,619,1108.31,CHECKING_SAVINGS,RETAIL,2018-12-31,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002561,Kristen,Bennett,49,tranbenjamin@example.com,IL,30232,672,128482.36,CHECKING_SAVINGS,AFFLUENT,2017-10-08,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002562,Brian,Clark,63,nguzman@example.net,IL,89019,762,121383.77,PREMIUM,AFFLUENT,2015-12-29,0,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002563,Steve,Kelly,35,bartonkimberly@example.net,IL,67901,671,76015.27,PREMIUM,MASS_MARKET,2022-07-10,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002564,Jack,Brown,39,laurie16@example.com,CA,62680,642,73957.51,CHECKING_SAVINGS,MASS_MARKET,2020-09-26,0,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002565,Mary,Martinez,62,greenjessica@example.net,NY,44530,739,81248.28,CHECKING_SAVINGS,MASS_MARKET,2022-03-06,0,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002566,Gregory,Fry,62,pgilmore@example.net,IL,91034,577,43276.09,SAVINGS,AFFLUENT,2017-01-07,0,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002567,James,Robbins,48,allisonbrown@example.com,FL,81669,761,147809.38,CHECKING,RETAIL,2015-02-08,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002568,John,Nunez,26,heathermontgomery@example.com,CA,33050,769,120263.06,CHECKING_SAVINGS,MASS_MARKET,2018-11-27,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002569,Jessica,Boyd,31,rickey20@example.org,TX,40953,816,143773.35,SAVINGS,MASS_MARKET,2016-12-20,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002570,Natasha,Avila,41,michealhardy@example.net,TX,31695,619,31330.75,CHECKING_SAVINGS,AFFLUENT,2023-03-05,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002571,Ryan,Garcia,46,christopher06@example.com,FL,25000,670,83376.35,SAVINGS,MASS_MARKET,2016-09-15,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002572,Sonia,Welch,46,michaelchristensen@example.com,IL,106882,743,78766.3,PREMIUM,AFFLUENT,2023-05-07,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002573,Michelle,Williams,32,ukramer@example.net,CA,99414,666,63518.54,PREMIUM,MASS_MARKET,2019-12-24,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002574,Miguel,Stephens,24,kellychung@example.net,TX,44213,805,19547.51,SAVINGS,AFFLUENT,2019-11-25,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002575,Andrew,Miller,44,yparker@example.com,IL,49390,820,32843.95,SAVINGS,MASS_MARKET,2016-10-19,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002576,Michelle,Palmer,21,ingramjessica@example.com,TX,25000,560,19031.68,SAVINGS,MASS_MARKET,2015-02-14,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002577,John,Terry,47,mariahill@example.net,TX,54170,813,8941.78,CHECKING,RETAIL,2023-11-03,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002578,Teresa,Owens,45,nunezmatthew@example.com,FL,38465,690,24106.6,PREMIUM,AFFLUENT,2015-05-31,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:17
CUST002579,Gloria,Brown,43,john33@example.com,FL,25000,850,60663.4,CHECKING,MASS_MARKET,2022-10-04,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:17
